#z [m]	|lamba [J/s m K]	|rho [kg/m^3]	|alpha [1/K]
0.357204 	| 0.013237 	|53.205177 	|0.004816 
0.357316 	| 0.013237 	|53.204871 	|0.004816 
0.357428 	| 0.013237 	|53.204564 	|0.004816 
0.357540 	| 0.013237 	|53.204258 	|0.004816 
0.357652 	| 0.013237 	|53.203951 	|0.004816 
0.357764 	| 0.013238 	|53.203645 	|0.004816 
0.357876 	| 0.013238 	|53.203338 	|0.004816 
0.357988 	| 0.013238 	|53.203032 	|0.004816 
0.358100 	| 0.013238 	|53.202726 	|0.004815 
0.358212 	| 0.013238 	|53.202419 	|0.004815 
0.358324 	| 0.013238 	|53.202113 	|0.004815 
0.358436 	| 0.013238 	|53.201806 	|0.004815 
0.358548 	| 0.013238 	|53.201500 	|0.004815 
0.358660 	| 0.013238 	|53.201193 	|0.004815 
0.358772 	| 0.013238 	|53.200887 	|0.004815 
0.358884 	| 0.013238 	|53.200581 	|0.004815 
0.358996 	| 0.013238 	|53.200274 	|0.004815 
0.359108 	| 0.013239 	|53.199968 	|0.004815 
0.359220 	| 0.013239 	|53.199662 	|0.004815 
0.359332 	| 0.013239 	|53.199355 	|0.004815 
0.359444 	| 0.013239 	|53.199049 	|0.004815 
0.359556 	| 0.013239 	|53.198742 	|0.004815 
0.359668 	| 0.013239 	|53.198436 	|0.004815 
0.359780 	| 0.013239 	|53.198130 	|0.004815 
0.359892 	| 0.013239 	|53.197823 	|0.004815 
0.360004 	| 0.013239 	|53.197517 	|0.004815 
0.360116 	| 0.013239 	|53.197211 	|0.004815 
0.360228 	| 0.013239 	|53.196904 	|0.004815 
0.360340 	| 0.013239 	|53.196598 	|0.004815 
0.360452 	| 0.013240 	|53.196292 	|0.004814 
0.360564 	| 0.013240 	|53.195986 	|0.004814 
0.360676 	| 0.013240 	|53.195679 	|0.004814 
0.360788 	| 0.013240 	|53.195373 	|0.004814 
0.360900 	| 0.013240 	|53.195067 	|0.004814 
0.361012 	| 0.013240 	|53.194760 	|0.004814 
0.361124 	| 0.013240 	|53.194454 	|0.004814 
0.361236 	| 0.013240 	|53.194148 	|0.004814 
0.361348 	| 0.013240 	|53.193842 	|0.004814 
0.361460 	| 0.013240 	|53.193535 	|0.004814 
0.361572 	| 0.013240 	|53.193229 	|0.004814 
0.361684 	| 0.013240 	|53.192923 	|0.004814 
0.361796 	| 0.013241 	|53.192617 	|0.004814 
0.361908 	| 0.013241 	|53.192311 	|0.004814 
0.362020 	| 0.013241 	|53.192004 	|0.004814 
0.362132 	| 0.013241 	|53.191698 	|0.004814 
0.362244 	| 0.013241 	|53.191392 	|0.004814 
0.362356 	| 0.013241 	|53.191086 	|0.004814 
0.362468 	| 0.013241 	|53.190780 	|0.004814 
0.362580 	| 0.013241 	|53.190473 	|0.004814 
0.362692 	| 0.013241 	|53.190167 	|0.004814 
0.362804 	| 0.013241 	|53.189861 	|0.004814 
0.362916 	| 0.013241 	|53.189555 	|0.004813 
0.363028 	| 0.013241 	|53.189249 	|0.004813 
0.363140 	| 0.013242 	|53.188943 	|0.004813 
0.363252 	| 0.013242 	|53.188637 	|0.004813 
0.363364 	| 0.013242 	|53.188330 	|0.004813 
0.363476 	| 0.013242 	|53.188024 	|0.004813 
0.363588 	| 0.013242 	|53.187718 	|0.004813 
0.363700 	| 0.013242 	|53.187412 	|0.004813 
0.363812 	| 0.013242 	|53.187106 	|0.004813 
0.363924 	| 0.013242 	|53.186800 	|0.004813 
0.364036 	| 0.013242 	|53.186494 	|0.004813 
0.364148 	| 0.013242 	|53.186188 	|0.004813 
0.364260 	| 0.013242 	|53.185882 	|0.004813 
0.364372 	| 0.013242 	|53.185576 	|0.004813 
0.364484 	| 0.013243 	|53.185270 	|0.004813 
0.364596 	| 0.013243 	|53.184964 	|0.004813 
0.364708 	| 0.013243 	|53.184657 	|0.004813 
0.364820 	| 0.013243 	|53.184351 	|0.004813 
0.364932 	| 0.013243 	|53.184045 	|0.004813 
0.365045 	| 0.013243 	|53.183739 	|0.004813 
0.365157 	| 0.013243 	|53.183433 	|0.004813 
0.365269 	| 0.013243 	|53.183127 	|0.004813 
0.365381 	| 0.013243 	|53.182821 	|0.004812 
0.365493 	| 0.013243 	|53.182515 	|0.004812 
0.365605 	| 0.013243 	|53.182209 	|0.004812 
0.365717 	| 0.013243 	|53.181903 	|0.004812 
0.365829 	| 0.013244 	|53.181597 	|0.004812 
0.365941 	| 0.013244 	|53.181291 	|0.004812 
0.366053 	| 0.013244 	|53.180985 	|0.004812 
0.366165 	| 0.013244 	|53.180680 	|0.004812 
0.366277 	| 0.013244 	|53.180374 	|0.004812 
0.366389 	| 0.013244 	|53.180068 	|0.004812 
0.366501 	| 0.013244 	|53.179762 	|0.004812 
0.366613 	| 0.013244 	|53.179456 	|0.004812 
0.366725 	| 0.013244 	|53.179150 	|0.004812 
0.366837 	| 0.013244 	|53.178844 	|0.004812 
0.366949 	| 0.013244 	|53.178538 	|0.004812 
0.367061 	| 0.013244 	|53.178232 	|0.004812 
0.367173 	| 0.013245 	|53.177926 	|0.004812 
0.367285 	| 0.013245 	|53.177620 	|0.004812 
0.367397 	| 0.013245 	|53.177314 	|0.004812 
0.367509 	| 0.013245 	|53.177009 	|0.004812 
0.367621 	| 0.013245 	|53.176703 	|0.004812 
0.367733 	| 0.013245 	|53.176397 	|0.004811 
0.367845 	| 0.013245 	|53.176091 	|0.004811 
0.367957 	| 0.013245 	|53.175785 	|0.004811 
0.368069 	| 0.013245 	|53.175479 	|0.004811 
0.368181 	| 0.013245 	|53.175173 	|0.004811 
0.368293 	| 0.013245 	|53.174868 	|0.004811 
0.368405 	| 0.013245 	|53.174562 	|0.004811 
0.368517 	| 0.013246 	|53.174256 	|0.004811 
0.368629 	| 0.013246 	|53.173950 	|0.004811 
0.368741 	| 0.013246 	|53.173644 	|0.004811 
0.368853 	| 0.013246 	|53.173338 	|0.004811 
0.368965 	| 0.013246 	|53.173033 	|0.004811 
0.369077 	| 0.013246 	|53.172727 	|0.004811 
0.369189 	| 0.013246 	|53.172421 	|0.004811 
0.369301 	| 0.013246 	|53.172115 	|0.004811 
0.369413 	| 0.013246 	|53.171810 	|0.004811 
0.369525 	| 0.013246 	|53.171504 	|0.004811 
0.369637 	| 0.013246 	|53.171198 	|0.004811 
0.369749 	| 0.013246 	|53.170892 	|0.004811 
0.369861 	| 0.013247 	|53.170587 	|0.004811 
0.369973 	| 0.013247 	|53.170281 	|0.004811 
0.370085 	| 0.013247 	|53.169975 	|0.004811 
0.370197 	| 0.013247 	|53.169669 	|0.004810 
0.370309 	| 0.013247 	|53.169364 	|0.004810 
0.370421 	| 0.013247 	|53.169058 	|0.004810 
0.370533 	| 0.013247 	|53.168752 	|0.004810 
0.370645 	| 0.013247 	|53.168447 	|0.004810 
0.370757 	| 0.013247 	|53.168141 	|0.004810 
0.370869 	| 0.013247 	|53.167835 	|0.004810 
0.370981 	| 0.013247 	|53.167530 	|0.004810 
0.371093 	| 0.013247 	|53.167224 	|0.004810 
0.371205 	| 0.013248 	|53.166918 	|0.004810 
0.371317 	| 0.013248 	|53.166613 	|0.004810 
0.371429 	| 0.013248 	|53.166307 	|0.004810 
0.371541 	| 0.013248 	|53.166001 	|0.004810 
0.371653 	| 0.013248 	|53.165696 	|0.004810 
0.371765 	| 0.013248 	|53.165390 	|0.004810 
0.371877 	| 0.013248 	|53.165084 	|0.004810 
0.371989 	| 0.013248 	|53.164779 	|0.004810 
0.372101 	| 0.013248 	|53.164473 	|0.004810 
0.372213 	| 0.013248 	|53.164168 	|0.004810 
0.372325 	| 0.013248 	|53.163862 	|0.004810 
0.372437 	| 0.013248 	|53.163556 	|0.004810 
0.372549 	| 0.013249 	|53.163251 	|0.004810 
0.372661 	| 0.013249 	|53.162945 	|0.004809 
0.372773 	| 0.013249 	|53.162640 	|0.004809 
0.372885 	| 0.013249 	|53.162334 	|0.004809 
0.372997 	| 0.013249 	|53.162029 	|0.004809 
0.373109 	| 0.013249 	|53.161723 	|0.004809 
0.373221 	| 0.013249 	|53.161418 	|0.004809 
0.373333 	| 0.013249 	|53.161112 	|0.004809 
0.373445 	| 0.013249 	|53.160806 	|0.004809 
0.373557 	| 0.013249 	|53.160501 	|0.004809 
0.373669 	| 0.013249 	|53.160195 	|0.004809 
0.373781 	| 0.013249 	|53.159890 	|0.004809 
0.373893 	| 0.013250 	|53.159584 	|0.004809 
0.374005 	| 0.013250 	|53.159279 	|0.004809 
0.374117 	| 0.013250 	|53.158973 	|0.004809 
0.374229 	| 0.013250 	|53.158668 	|0.004809 
0.374341 	| 0.013250 	|53.158362 	|0.004809 
0.374453 	| 0.013250 	|53.158057 	|0.004809 
0.374565 	| 0.013250 	|53.157752 	|0.004809 
0.374677 	| 0.013250 	|53.157446 	|0.004809 
0.374789 	| 0.013250 	|53.157141 	|0.004809 
0.374901 	| 0.013250 	|53.156835 	|0.004809 
0.375014 	| 0.013250 	|53.156530 	|0.004808 
0.375126 	| 0.013250 	|53.156224 	|0.004808 
0.375238 	| 0.013251 	|53.155919 	|0.004808 
0.375350 	| 0.013251 	|53.155614 	|0.004808 
0.375462 	| 0.013251 	|53.155308 	|0.004808 
0.375574 	| 0.013251 	|53.155003 	|0.004808 
0.375686 	| 0.013251 	|53.154697 	|0.004808 
0.375798 	| 0.013251 	|53.154392 	|0.004808 
0.375910 	| 0.013251 	|53.154087 	|0.004808 
0.376022 	| 0.013251 	|53.153781 	|0.004808 
0.376134 	| 0.013251 	|53.153476 	|0.004808 
0.376246 	| 0.013251 	|53.153170 	|0.004808 
0.376358 	| 0.013251 	|53.152865 	|0.004808 
0.376470 	| 0.013251 	|53.152560 	|0.004808 
0.376582 	| 0.013251 	|53.152254 	|0.004808 
0.376694 	| 0.013252 	|53.151949 	|0.004808 
0.376806 	| 0.013252 	|53.151644 	|0.004808 
0.376918 	| 0.013252 	|53.151338 	|0.004808 
0.377030 	| 0.013252 	|53.151033 	|0.004808 
0.377142 	| 0.013252 	|53.150728 	|0.004808 
0.377254 	| 0.013252 	|53.150422 	|0.004808 
0.377366 	| 0.013252 	|53.150117 	|0.004808 
0.377478 	| 0.013252 	|53.149812 	|0.004807 
0.377590 	| 0.013252 	|53.149507 	|0.004807 
0.377702 	| 0.013252 	|53.149201 	|0.004807 
0.377814 	| 0.013252 	|53.148896 	|0.004807 
0.377926 	| 0.013252 	|53.148591 	|0.004807 
0.378038 	| 0.013253 	|53.148286 	|0.004807 
0.378150 	| 0.013253 	|53.147980 	|0.004807 
0.378262 	| 0.013253 	|53.147675 	|0.004807 
0.378374 	| 0.013253 	|53.147370 	|0.004807 
0.378486 	| 0.013253 	|53.147065 	|0.004807 
0.378598 	| 0.013253 	|53.146759 	|0.004807 
0.378710 	| 0.013253 	|53.146454 	|0.004807 
0.378822 	| 0.013253 	|53.146149 	|0.004807 
0.378934 	| 0.013253 	|53.145844 	|0.004807 
0.379046 	| 0.013253 	|53.145539 	|0.004807 
0.379158 	| 0.013253 	|53.145233 	|0.004807 
0.379270 	| 0.013253 	|53.144928 	|0.004807 
0.379382 	| 0.013254 	|53.144623 	|0.004807 
0.379494 	| 0.013254 	|53.144318 	|0.004807 
0.379606 	| 0.013254 	|53.144013 	|0.004807 
0.379718 	| 0.013254 	|53.143708 	|0.004807 
0.379830 	| 0.013254 	|53.143402 	|0.004807 
0.379942 	| 0.013254 	|53.143097 	|0.004806 
0.380054 	| 0.013254 	|53.142792 	|0.004806 
0.380166 	| 0.013254 	|53.142487 	|0.004806 
0.380278 	| 0.013254 	|53.142182 	|0.004806 
0.380390 	| 0.013254 	|53.141877 	|0.004806 
0.380502 	| 0.013254 	|53.141572 	|0.004806 
0.380614 	| 0.013254 	|53.141267 	|0.004806 
0.380726 	| 0.013255 	|53.140961 	|0.004806 
0.380838 	| 0.013255 	|53.140656 	|0.004806 
0.380950 	| 0.013255 	|53.140351 	|0.004806 
0.381062 	| 0.013255 	|53.140046 	|0.004806 
0.381174 	| 0.013255 	|53.139741 	|0.004806 
0.381286 	| 0.013255 	|53.139436 	|0.004806 
0.381398 	| 0.013255 	|53.139131 	|0.004806 
0.381510 	| 0.013255 	|53.138826 	|0.004806 
0.381622 	| 0.013255 	|53.138521 	|0.004806 
0.381734 	| 0.013255 	|53.138216 	|0.004806 
0.381846 	| 0.013255 	|53.137911 	|0.004806 
0.381958 	| 0.013255 	|53.137606 	|0.004806 
0.382070 	| 0.013256 	|53.137301 	|0.004806 
0.382182 	| 0.013256 	|53.136996 	|0.004806 
0.382294 	| 0.013256 	|53.136691 	|0.004805 
0.382406 	| 0.013256 	|53.136386 	|0.004805 
0.382518 	| 0.013256 	|53.136081 	|0.004805 
0.382630 	| 0.013256 	|53.135776 	|0.004805 
0.382742 	| 0.013256 	|53.135471 	|0.004805 
0.382854 	| 0.013256 	|53.135166 	|0.004805 
0.382966 	| 0.013256 	|53.134861 	|0.004805 
0.383078 	| 0.013256 	|53.134556 	|0.004805 
0.383190 	| 0.013256 	|53.134251 	|0.004805 
0.383302 	| 0.013256 	|53.133946 	|0.004805 
0.383414 	| 0.013257 	|53.133641 	|0.004805 
0.383526 	| 0.013257 	|53.133336 	|0.004805 
0.383638 	| 0.013257 	|53.133031 	|0.004805 
0.383750 	| 0.013257 	|53.132726 	|0.004805 
0.383862 	| 0.013257 	|53.132421 	|0.004805 
0.383974 	| 0.013257 	|53.132117 	|0.004805 
0.384086 	| 0.013257 	|53.131812 	|0.004805 
0.384198 	| 0.013257 	|53.131507 	|0.004805 
0.384310 	| 0.013257 	|53.131202 	|0.004805 
0.384422 	| 0.013257 	|53.130897 	|0.004805 
0.384534 	| 0.013257 	|53.130592 	|0.004805 
0.384646 	| 0.013257 	|53.130287 	|0.004805 
0.384758 	| 0.013258 	|53.129982 	|0.004804 
0.384870 	| 0.013258 	|53.129678 	|0.004804 
0.384982 	| 0.013258 	|53.129373 	|0.004804 
0.385095 	| 0.013258 	|53.129068 	|0.004804 
0.385207 	| 0.013258 	|53.128763 	|0.004804 
0.385319 	| 0.013258 	|53.128458 	|0.004804 
0.385431 	| 0.013258 	|53.128153 	|0.004804 
0.385543 	| 0.013258 	|53.127849 	|0.004804 
0.385655 	| 0.013258 	|53.127544 	|0.004804 
0.385767 	| 0.013258 	|53.127239 	|0.004804 
0.385879 	| 0.013258 	|53.126934 	|0.004804 
0.385991 	| 0.013258 	|53.126629 	|0.004804 
0.386103 	| 0.013259 	|53.126325 	|0.004804 
0.386215 	| 0.013259 	|53.126020 	|0.004804 
0.386327 	| 0.013259 	|53.125715 	|0.004804 
0.386439 	| 0.013259 	|53.125410 	|0.004804 
0.386551 	| 0.013259 	|53.125106 	|0.004804 
0.386663 	| 0.013259 	|53.124801 	|0.004804 
0.386775 	| 0.013259 	|53.124496 	|0.004804 
0.386887 	| 0.013259 	|53.124191 	|0.004804 
0.386999 	| 0.013259 	|53.123887 	|0.004804 
0.387111 	| 0.013259 	|53.123582 	|0.004804 
0.387223 	| 0.013259 	|53.123277 	|0.004803 
0.387335 	| 0.013259 	|53.122972 	|0.004803 
0.387447 	| 0.013260 	|53.122668 	|0.004803 
0.387559 	| 0.013260 	|53.122363 	|0.004803 
0.387671 	| 0.013260 	|53.122058 	|0.004803 
0.387783 	| 0.013260 	|53.121754 	|0.004803 
0.387895 	| 0.013260 	|53.121449 	|0.004803 
0.388007 	| 0.013260 	|53.121144 	|0.004803 
0.388119 	| 0.013260 	|53.120840 	|0.004803 
0.388231 	| 0.013260 	|53.120535 	|0.004803 
0.388343 	| 0.013260 	|53.120230 	|0.004803 
0.388455 	| 0.013260 	|53.119926 	|0.004803 
0.388567 	| 0.013260 	|53.119621 	|0.004803 
0.388679 	| 0.013260 	|53.119316 	|0.004803 
0.388791 	| 0.013261 	|53.119012 	|0.004803 
0.388903 	| 0.013261 	|53.118707 	|0.004803 
0.389015 	| 0.013261 	|53.118403 	|0.004803 
0.389127 	| 0.013261 	|53.118098 	|0.004803 
0.389239 	| 0.013261 	|53.117793 	|0.004803 
0.389351 	| 0.013261 	|53.117489 	|0.004803 
0.389463 	| 0.013261 	|53.117184 	|0.004803 
0.389575 	| 0.013261 	|53.116880 	|0.004802 
0.389687 	| 0.013261 	|53.116575 	|0.004802 
0.389799 	| 0.013261 	|53.116271 	|0.004802 
0.389911 	| 0.013261 	|53.115966 	|0.004802 
0.390023 	| 0.013261 	|53.115661 	|0.004802 
0.390135 	| 0.013262 	|53.115357 	|0.004802 
0.390247 	| 0.013262 	|53.115052 	|0.004802 
0.390359 	| 0.013262 	|53.114748 	|0.004802 
0.390471 	| 0.013262 	|53.114443 	|0.004802 
0.390583 	| 0.013262 	|53.114139 	|0.004802 
0.390695 	| 0.013262 	|53.113834 	|0.004802 
0.390807 	| 0.013262 	|53.113530 	|0.004802 
0.390919 	| 0.013262 	|53.113225 	|0.004802 
0.391031 	| 0.013262 	|53.112921 	|0.004802 
0.391143 	| 0.013262 	|53.112616 	|0.004802 
0.391255 	| 0.013262 	|53.112312 	|0.004802 
0.391367 	| 0.013262 	|53.112007 	|0.004802 
0.391479 	| 0.013263 	|53.111703 	|0.004802 
0.391591 	| 0.013263 	|53.111399 	|0.004802 
0.391703 	| 0.013263 	|53.111094 	|0.004802 
0.391815 	| 0.013263 	|53.110790 	|0.004802 
0.391927 	| 0.013263 	|53.110485 	|0.004802 
0.392039 	| 0.013263 	|53.110181 	|0.004801 
0.392151 	| 0.013263 	|53.109876 	|0.004801 
0.392263 	| 0.013263 	|53.109572 	|0.004801 
0.392375 	| 0.013263 	|53.109268 	|0.004801 
0.392487 	| 0.013263 	|53.108963 	|0.004801 
0.392599 	| 0.013263 	|53.108659 	|0.004801 
0.392711 	| 0.013263 	|53.108354 	|0.004801 
0.392823 	| 0.013264 	|53.108050 	|0.004801 
0.392935 	| 0.013264 	|53.107746 	|0.004801 
0.393047 	| 0.013264 	|53.107441 	|0.004801 
0.393159 	| 0.013264 	|53.107137 	|0.004801 
0.393271 	| 0.013264 	|53.106832 	|0.004801 
0.393383 	| 0.013264 	|53.106528 	|0.004801 
0.393495 	| 0.013264 	|53.106224 	|0.004801 
0.393607 	| 0.013264 	|53.105919 	|0.004801 
0.393719 	| 0.013264 	|53.105615 	|0.004801 
0.393831 	| 0.013264 	|53.105311 	|0.004801 
0.393943 	| 0.013264 	|53.105006 	|0.004801 
0.394055 	| 0.013264 	|53.104702 	|0.004801 
0.394167 	| 0.013264 	|53.104398 	|0.004801 
0.394279 	| 0.013265 	|53.104094 	|0.004801 
0.394391 	| 0.013265 	|53.103789 	|0.004801 
0.394503 	| 0.013265 	|53.103485 	|0.004800 
0.394615 	| 0.013265 	|53.103181 	|0.004800 
0.394727 	| 0.013265 	|53.102876 	|0.004800 
0.394839 	| 0.013265 	|53.102572 	|0.004800 
0.394951 	| 0.013265 	|53.102268 	|0.004800 
0.395064 	| 0.013265 	|53.101964 	|0.004800 
0.395176 	| 0.013265 	|53.101659 	|0.004800 
0.395288 	| 0.013265 	|53.101355 	|0.004800 
0.395400 	| 0.013265 	|53.101051 	|0.004800 
0.395512 	| 0.013265 	|53.100747 	|0.004800 
0.395624 	| 0.013266 	|53.100443 	|0.004800 
0.395736 	| 0.013266 	|53.100138 	|0.004800 
0.395848 	| 0.013266 	|53.099834 	|0.004800 
0.395960 	| 0.013266 	|53.099530 	|0.004800 
0.396072 	| 0.013266 	|53.099226 	|0.004800 
0.396184 	| 0.013266 	|53.098922 	|0.004800 
0.396296 	| 0.013266 	|53.098617 	|0.004800 
0.396408 	| 0.013266 	|53.098313 	|0.004800 
0.396520 	| 0.013266 	|53.098009 	|0.004800 
0.396632 	| 0.013266 	|53.097705 	|0.004800 
0.396744 	| 0.013266 	|53.097401 	|0.004800 
0.396856 	| 0.013266 	|53.097097 	|0.004800 
0.396968 	| 0.013267 	|53.096792 	|0.004799 
0.397080 	| 0.013267 	|53.096488 	|0.004799 
0.397192 	| 0.013267 	|53.096184 	|0.004799 
0.397304 	| 0.013267 	|53.095880 	|0.004799 
0.397416 	| 0.013267 	|53.095576 	|0.004799 
0.397528 	| 0.013267 	|53.095272 	|0.004799 
0.397640 	| 0.013267 	|53.094968 	|0.004799 
0.397752 	| 0.013267 	|53.094664 	|0.004799 
0.397864 	| 0.013267 	|53.094360 	|0.004799 
0.397976 	| 0.013267 	|53.094055 	|0.004799 
0.398088 	| 0.013267 	|53.093751 	|0.004799 
0.398200 	| 0.013267 	|53.093447 	|0.004799 
0.398312 	| 0.013268 	|53.093143 	|0.004799 
0.398424 	| 0.013268 	|53.092839 	|0.004799 
0.398536 	| 0.013268 	|53.092535 	|0.004799 
0.398648 	| 0.013268 	|53.092231 	|0.004799 
0.398760 	| 0.013268 	|53.091927 	|0.004799 
0.398872 	| 0.013268 	|53.091623 	|0.004799 
0.398984 	| 0.013268 	|53.091319 	|0.004799 
0.399096 	| 0.013268 	|53.091015 	|0.004799 
0.399208 	| 0.013268 	|53.090711 	|0.004799 
0.399320 	| 0.013268 	|53.090407 	|0.004799 
0.399432 	| 0.013268 	|53.090103 	|0.004798 
0.399544 	| 0.013268 	|53.089799 	|0.004798 
0.399656 	| 0.013269 	|53.089495 	|0.004798 
0.399768 	| 0.013269 	|53.089191 	|0.004798 
0.399880 	| 0.013269 	|53.088887 	|0.004798 
0.399992 	| 0.013269 	|53.088583 	|0.004798 
0.400104 	| 0.013269 	|53.088279 	|0.004798 
